time my_pulse
9.950940999999999955e-08 -1.489529829044900500e-01
9.951941999999999422e-08 3.415929350339699244e-01
9.952943000000000213e-08 7.491862200395906779e-01
9.953943999999999681e-08 9.746507557866257443e-01
9.954944999999999148e-08 9.630253383879323614e-01
9.955945999999999939e-08 7.170017814244198373e-01
9.956946999999999407e-08 2.963486606580224003e-01
9.957948000000000198e-08 -1.965692918574478698e-01
9.958948999999999665e-08 -6.416775180619257446e-01
9.959949999999999133e-08 -9.304393362984290095e-01
9.960950999999999924e-08 -9.923415209445545226e-01
9.961951999999999391e-08 -8.121499166067283060e-01
9.962953000000000182e-08 -4.337034806869070058e-01
9.963953999999999649e-08 5.070876150673459676e-02
9.964954999999999117e-08 5.228241868152853078e-01
9.965955999999999908e-08 8.672696980566834135e-01
9.966956999999999375e-08 9.997694598177407910e-01
9.967958000000000166e-08 8.877974707513034414e-01
9.968958999999999634e-08 5.586059478495690733e-01
9.969959999999999101e-08 9.263730699725633566e-02
9.970960999999999892e-08 -3.960987925845663726e-01
9.971961999999999360e-08 -7.879050122212419849e-01
9.972963000000000150e-08 -9.867187710583995575e-01
9.973963999999999618e-08 -9.436927139523252350e-01
9.974964999999999085e-08 -6.692381365416688599e-01
9.975965999999999876e-08 -2.305518749876669382e-01
9.976966999999999344e-08 2.647976981559884702e-01
9.977968000000000135e-08 6.952256497640966204e-01
9.978968999999999602e-08 9.549746041247583195e-01
9.979969999999999070e-08 9.801223720492802105e-01
9.980970999999999861e-08 7.643518330623788604e-01
9.981971999999999328e-08 3.605830521848414905e-01
9.982973000000000119e-08 -1.319643441672185280e-01
9.983973999999999586e-08 -5.921259430814475033e-01
9.984974999999999054e-08 -9.065929373520208445e-01
9.985975999999999845e-08 -9.978301436954650772e-01
9.986976999999999312e-08 -8.432287924810386581e-01
9.987978000000000103e-08 -4.807542536862438043e-01
9.988978999999999571e-08 3.330201247533216662e-04
9.989979999999999038e-08 4.814264607835746501e-01
9.990980999999999829e-08 8.438029399297451993e-01
9.991981999999999297e-08 9.979324528539875727e-01
9.992983000000000088e-08 9.056293599354963142e-01
9.993983999999999555e-08 5.895568566950882827e-01
9.994984999999999022e-08 1.277082839998525954e-01
9.995985999999999813e-08 -3.658024245898320870e-01
9.996986999999999281e-08 -7.689188503212165404e-01
9.997988000000000072e-08 -9.818350743836208316e-01
9.998988999999999539e-08 -9.517333938273371263e-01
9.999989999999999007e-08 -6.859286671886106745e-01
1.000099099999999980e-07 -2.501378795442007474e-01
1.000199199999999927e-07 0.000000000000000000e+00
1.000299300000000006e-07 2.489820910633271656e-01
1.000399399999999952e-07 4.823705788806903483e-01
1.000499499999999899e-07 6.854266737644816310e-01
1.000599599999999978e-07 8.452970117679120543e-01
1.000699699999999925e-07 9.518309272149854117e-01
1.000799800000000004e-07 9.982297602176551932e-01
1.000899899999999951e-07 9.814863728986408242e-01
1.000999999999999898e-07 9.025861197039998229e-01
1.001100099999999977e-07 7.664554898787236947e-01
1.001200199999999923e-07 5.816605766910909470e-01
